As At Month,Visa Type,Occupation,EOI Status,Points,Count EOIs
10/2024,190SAS Skilled Australian Sponsored,132211 Finance Manager,CLOSED,105,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,40,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,45,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,50,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,55,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,60,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,65,37
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,70,55
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,75,49
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,80,32
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,85,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,90,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,SUBMITTED,95,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,65,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,70,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,75,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,80,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,LODGED,85,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,INVITED,70,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,HOLD,75,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,HOLD,95,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,55,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,60,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,65,27
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,70,33
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,75,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,80,21
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,85,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,90,<20
10/2024,190SAS Skilled Australian Sponsored,132311 Human Resource Manager,CLOSED,95,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,55,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,60,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,65,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,70,50
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,75,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,80,34
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,85,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,90,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,SUBMITTED,100,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,70,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,75,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,80,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,85,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,LODGED,90,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,INVITED,80,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,HOLD,60,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,60,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,65,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,70,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,75,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,80,<20
10/2024,190SAS Skilled Australian Sponsored,132511 Research and Development Manager,CLOSED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,40,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,45,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,50,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,55,22
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,60,73
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,65,192
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,70,312
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,75,260
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,80,225
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,85,65
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,90,41
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,SUBMITTED,105,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,75,40
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,80,76
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,85,47
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,LODGED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,80,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,INVITED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,60,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,65,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,70,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,75,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,80,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,85,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,90,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,95,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,HOLD,100,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,50,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,60,21
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,65,76
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,70,145
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,75,101
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,80,106
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,85,59
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,90,35
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,100,<20
10/2024,190SAS Skilled Australian Sponsored,133111 Construction Project Manager,CLOSED,105,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,50,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,65,45
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,70,76
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,75,38
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,80,31
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,SUBMITTED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,80,22
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,LODGED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,INVITED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,HOLD,65,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,HOLD,70,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,50,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,70,39
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,75,28
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,80,22
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133211 Engineering Manager,CLOSED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,80,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,SUBMITTED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,LODGED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,LODGED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,80,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133411 Manufacturer,CLOSED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133511 Production Manager (Forestry),CLOSED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,50,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,65,50
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,70,72
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,75,50
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,80,37
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),SUBMITTED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,70,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),LODGED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),INVITED,80,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),INVITED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),HOLD,70,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,70,39
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,75,34
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,80,26
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,85,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,90,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,95,<20
10/2024,190SAS Skilled Australian Sponsored,133512 Production Manager (Manufacturing),CLOSED,100,<20
10/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),SUBMITTED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),CLOSED,65,<20
10/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),CLOSED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133513 Production Manager (Mining),CLOSED,80,<20
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,50,<20
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,55,<20
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,60,<20
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,65,28
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,70,23
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,75,<20
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,80,20
10/2024,190SAS Skilled Australian Sponsored,133611 Supply and Distribution Manager,SUBMITTED,85,<20
